obs YER PCR GCR ITR XTR MTR YED PCD GCD ITD XTD MTD YFD YIN WIN GON TIN YFN HICP HEX HEG HICPSYA HEXSYA HEGSYA HEGWEI CAN_YEN NFN_YEN LFN LNN UNN URX LEN STN LTN COMPR POILU PCOMU YWD YWDX YWR YWRX LPROD ULC WRN SAX EEN EXR
1985Q2 1115967.6427734 628069.208822682 224242.082704155 228784.713226444 238047.65140117 200399.298662679 0.653762747 0.67180784 0.651876571 0.711043943 0.87365862 1.043772319 0.593791183 729578.071797473 385606.829137708 277044.917535613 66926.325124152 662651.746673321 70.988745342 NA NA NA NA NA NA 0.003058055 0.004701276 135424.581803823 123582.800526208 11841.781277615 0.087441889 100586.94013074 9.961589378 10.84409 41.076780001 27.03 76.952354337 0.722190514 1.052129611 77.452353802 23764.350754196 9.030121004 0.345535851 3.120230546 0.206149649 1.776343756 1.377375968
1985Q3 1125414.49944533 633925.042655714 225819.093863463 233533.949968427 240831.40598956 205004.203993231 0.664025017 0.679556669 0.659845511 0.7183727 0.874844384 1.021899129 0.603755944 747303.382278931 394138.980317149 285336.713580612 67827.68838117 679475.693897761 71.344591591 NA NA NA NA NA NA 0.005734884 0.004133947 135714.015243112 123803.155363779 11910.859879333 0.087764406 100866.125662068 9.346804458 10.66896 40.212930027 27.29 71.929823052 0.727852025 1.03948612 77.945840347 23959.274264149 9.090353926 0.350216725 3.183593982 0.205999394 1.74176074 1.274324952
1985Q4 1132124.07229185 638594.76518717 227863.041275122 236313.823929852 241172.36305794 205602.083120618 0.673651101 0.687819479 0.667572899 0.728929863 0.870780079 1.004166684 0.613081763 762656.628056049 401076.442597224 293008.179387242 68572.006071583 694084.621984466 71.937367155 NA NA NA NA NA NA 0.005183424 0.000529525 136108.470247451 124139.669898056 11968.800349394 0.08793575 101221.682260919 8.627972034 10.29037 41.849043589 28.3467 75.068905105 0.734738606 1.023047896 78.70525359 24122.890723987 9.119760615 0.354268982 3.230848309 0.202858671 1.680990881 1.172454975
1986Q1 1128261.86776999 640792.01330712 228606.985460326 234019.516349926 237433.449422185 206358.489768439 0.686050018 0.693622685 0.675826452 0.732542395 0.858444702 0.958829535 0.622978172 774044.074737017 407746.730563971 295135.785674272 71161.558498775 702882.516238243 72.506838294 NA NA NA NA NA NA 0.006299132 -0.001401814 136498.987807742 124483.180361636 12015.807446106 0.088028546 101604.102936784 8.748620189 9.766345 32.335692667 17.7833 79.284243863 0.736777637 0.993361319 79.345471664 24249.704093846 9.063568785 0.3613937 3.275516655 0.206252397 1.59517396 1.083558347
1986Q2 1148948.8864786 652369.61458028 230591.93410332 240215.226790067 241634.017165943 214136.238580856 0.695419791 0.697726012 0.681310724 0.73973208 0.847602436 0.910757549 0.631317538 799001.794454322 414936.431936479 310415.150331714 73650.212186129 725351.582268193 72.792274516 NA NA NA NA NA NA 0.007505447 -0.004739064 136860.926284227 124767.866622531 12093.059661695 0.088360206 101960.624124456 8.028393695 8.59818 26.18200731 12.81 76.503914044 0.74151871 0.984524439 79.925524454 24609.664753103 9.208692251 0.361144379 3.325667443 0.199132236 1.589951315 1.042994046
1986Q3 1154785.73024515 657157.279153235 232022.388802337 243656.278972742 242805.26680556 219600.845288368 0.702987132 0.702472192 0.688428589 0.742686138 0.840448196 0.875595782 0.637697739 811799.508461059 421592.676959056 314811.572509899 75395.258992103 736404.249468956 72.992821902 NA NA NA NA NA NA 0.014374358 -0.00014114 137309.416469967 125175.514692759 12133.901777208 0.088369043 102272.730398212 7.753341258 8.403705 25.312823419 12.4167 73.678740196 0.746983795 0.965906951 80.44809429 24773.65762443 9.225332391 0.365083033 3.36801233 0.19951379 1.532889415 0.987498995
1986Q4 1157645.43106536 662156.97226263 233647.525543311 245817.380568775 241154.378712951 220150.595041168 0.708999682 0.708971615 0.694464275 0.749958172 0.842644689 0.87003647 0.643976388 820770.242012552 427343.915962624 318152.407758333 75273.918291595 745496.323720958 73.247166567 NA NA NA NA NA NA 0.007831174 -0.006385241 137862.63377007 125636.760015449 12225.873754622 0.088681562 102740.887549926 7.874773578 8.472985 27.900523747 14.7233 72.781859609 0.751281425 0.955218093 81.263815405 24908.347379753 9.214225446 0.369149227 3.4014242 0.19500757 1.478965233 0.963245198
1987Q1 1152089.58192797 663326.298104259 235884.245142495 241772.720591306 239982.49507638 225261.800603356 0.714652169 0.71428615 0.699022164 0.756660588 0.843029068 0.87515843 0.647805745 823343.31857328 432380.382478704 313949.867239433 77013.068855143 746330.249718137 73.920743996 NA NA NA NA NA NA 0.008933727 0.002651469 138211.496467693 125915.129050922 12296.367416771 0.088967761 102991.540871796 8.105352975 8.471259 31.175480242 17.9067 71.615914847 0.758875101 0.942633696 81.603028494 25003.627335639 9.149731177 0.375301009 3.433903342 0.19565994 1.438703768 0.889241197
1987Q2 1171499.4202877 674796.727351824 238050.343980122 249818.609401065 243559.824927203 230762.860655147 0.721334363 0.721070397 0.712167849 0.763414139 0.846928764 0.881023465 0.654727131 845042.788118654 441426.220591085 325586.233856801 78030.333670768 767012.454447886 74.418848584 NA NA NA NA NA NA 0.004519183 0.001004182 138635.295714831 126257.507230978 12377.788483853 0.089283096 103321.882014368 8.42582686 8.688994 32.743067697 18.6833 75.965785692 0.76442397 0.950382435 82.264201117 25348.889265173 9.278651591 0.376804472 3.496237414 0.191306442 1.461644162 0.869730623
1987Q3 1184080.24537269 680602.517816119 239568.595747935 255610.925279717 255707.168772686 240093.064783471 0.726402699 0.726600963 0.719098068 0.768272279 0.848682998 0.889693611 0.658463855 860119.086600617 448461.718851902 331212.324373136 80445.043375579 779674.043225038 74.798983768 NA NA NA NA NA NA 0.008392869 0.004434044 138973.613339433 126612.370668845 12361.242670587 0.088946688 103770.68864017 8.490236505 9.472173 33.571830293 19.0967 78.252831188 0.772104878 0.957172011 83.623567798 25659.965924938 9.352010701 0.378742674 3.542005544 0.187631159 1.469035417 0.886173427
1987Q4 1199173.57309652 689168.717101747 241680.170200688 259467.428549472 255725.679567968 244969.507891841 0.7350638 0.732032284 0.72632312 0.778609919 0.856654005 0.885347726 0.664957954 881469.083217028 456300.080223769 341099.924921768 84069.078071491 797400.005145537 75.184294381 75.63749925 75.42541275 NA NA NA NA 0.00442542 0.001946342 139217.540854627 126952.01916303 12265.521691598 0.088103278 104090.952895473 8.426012135 9.613429 33.804754808 18.0567 86.593820644 0.776416368 0.951448538 84.772752368 26056.704352665 9.44588027 0.380512121 3.59427194 0.183251302 1.439592632 0.823642283
1988Q1 1205795.42448615 689532.851612718 243289.367983991 263653.039337608 250509.117664872 242842.951696032 0.742117309 0.737314099 0.732533467 0.784690909 0.857519854 0.886440392 0.672768884 894841.65566607 464505.345226636 346716.296427541 83620.014011892 811221.641654178 75.710368076 76.284538658 74.168452106 NA NA NA NA 0.003093189 0.003595243 139727.672385494 127507.190600568 12220.481784925 0.087459281 104520.563329098 7.453599159 8.986161 32.232311338 15.8267 93.679177279 0.784431463 0.957220478 85.777156168 26338.182550291 9.456685688 0.385227324 3.642973726 0.187579545 1.447282463 0.810682648
1988Q2 1216879.95641923 693347.045339567 244166.968240229 268634.475854364 263784.747681039 251546.552204682 0.750330251 0.745551407 0.739887562 0.793910545 0.867928325 0.894402554 0.679032575 913061.842864667 472340.240688375 353960.889437189 86760.712739103 826301.130125564 76.257579272 76.850007335 74.710253741 NA NA NA NA 0.007923239 0.003583582 140145.340715349 127974.941585763 12170.399129586 0.086841268 105023.281601639 7.259836433 8.882939 34.633994328 16.21 108.163798754 0.792133065 0.976072036 86.491303652 26494.250489296 9.508736174 0.388156809 3.69088069 0.186219014 1.480926974 0.822185654
1988Q3 1231952.27569053 703334.757689916 245218.952440119 273157.686331849 267996.683619022 260416.903884618 0.757038208 0.75283986 0.750017355 0.80366315 0.882262205 0.916617462 0.684655862 932634.942834248 480158.891472035 363304.455806413 89171.595555801 843463.347278448 76.841218374 77.130796184 74.74166158 NA NA NA NA 0.002208767 0.004631297 140360.600447379 128297.767380289 12062.833067089 0.085941732 105429.583394495 7.974392507 9.03412 32.046020626 14.43 106.056129375 0.802641106 1.007712009 87.570643059 26893.155138342 9.602289275 0.389754458 3.742535052 0.180756771 1.53405081 0.897975375
1988Q4 1243345.92415193 708594.002301161 247345.314455689 278116.524224356 274913.35308859 265359.700937129 0.766936981 0.760806529 0.758411001 0.811561887 0.894858937 0.918468594 0.69426359 953567.969096351 488211.166108167 374998.638251897 90358.164736288 863209.804360064 77.434695589 77.745850199 74.45775348 NA NA NA NA 0.004515181 0.002119841 140500.640887317 128632.668583412 11867.972303905 0.084469168 105790.559281754 8.475422507 8.980695 30.646991228 13.4333 105.607689082 0.812901771 1.014325119 88.40013534 27107.608285465 9.665864339 0.39265916 3.795390172 0.183124871 1.516479621 0.854518048
1989Q1 1257950.61952991 715423.964097453 246683.332230489 285296.205185652 278940.062449194 271809.74884479 0.776251764 0.769621033 0.773834993 0.820862311 0.905617884 0.941142104 0.701726018 976486.387992433 499605.322291887 383131.356808055 93749.708892491 882736.679099942 78.428217099 78.635848992 77.154104335 NA NA NA NA -0.005141932 -0.001866423 140970.872471123 129202.08340431 11768.789066814 0.083483835 106464.078565674 9.515946624 9.404246 35.995397124 17.46 106.549413698 0.821769907 1.035077223 89.346535449 27482.157035616 9.736302902 0.397158135 3.866851905 0.179983311 1.541606191 0.887914719
1989Q2 1269909.43501235 719892.295842835 248568.926326481 288125.208357954 290216.395184847 280014.8123578 0.782966461 0.781324194 0.776476108 0.830962747 0.919063589 0.964859899 0.707845697 994296.496516833 507413.312315347 391486.616530445 95396.567671041 898899.928845792 79.332323023 79.50236205 79.285442315 NA NA NA NA 0.003721166 0.007188684 141360.768332876 129726.903371749 11633.864961127 0.082299107 107032.082249934 9.691345081 9.627159 36.47722496 18.6333 99.912497356 0.830081211 1.050089623 89.700789492 27627.598845618 9.789098499 0.399566535 3.911396165 0.176569144 1.542102533 0.930812455
